movie_id,title,release_date,budget,revenue,genres,production_companies,production_countries,languages,popularity,runtime,vote_average,vote_count,poster_url
13788,The Unborn,2009-01-09,16000000.0,76514050.0,"Horror, Thriller, Mystery","Rogue Pictures, Platinum Dunes, Phantom Four, Relativity Media, Focus Features, Universal Pictures",United States of America,"English, עִבְרִית",3.6248,87,5.177,1382,https://image.tmdb.org/t/p/w500/42H2aaD5UubsHyWt6zfrFMRP8y1.jpg
13803,Amusement,2008-10-09,6000000.0,170255.0,"Horror, Mystery","Macari/Edelstein, Picturehouse Entertainment, New Line Cinema",United States of America,English,1.5759,85,5.611,364,https://image.tmdb.org/t/p/w500/1XosEzjwTxL4NrVhn7ldunA3kfr.jpg
13804,Fast & Furious,2009-04-02,85000000.0,363164265.0,"Action, Crime, Drama, Thriller","dentsu, Universal Pictures, Relativity Media, Original Film, One Race",United States of America,English,1.5585,107,6.683,7495,https://image.tmdb.org/t/p/w500/lUtVoRukW7WNtUySwd8hWlByBds.jpg
13805,Disaster Movie,2008-08-29,25000000.0,34816824.0,"Comedy, Science Fiction","3 in the Box, Lionsgate, Summit Entertainment, Grosvenor Park Productions",United States of America,English,3.6266,87,3.195,1081,https://image.tmdb.org/t/p/w500/3J8XKUfhJiNzwobUZVtizXYPe8b.jpg
13809,Rocknrolla,2008-09-04,18000000.0,25740863.0,"Action, Crime, Thriller","StudioCanal, Dark Castle Entertainment, Toff Guy Films, Warner Bros. Pictures",United Kingdom,"English, Pусский",3.4999,114,6.95,3093,https://image.tmdb.org/t/p/w500/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg
13811,Knowing,2009-03-19,50000000.0,155446362.0,"Action, Mystery, Science Fiction, Thriller","Summit Entertainment, Escape Artists, Mystery Clock Cinema, Kaplan/Perrone Entertainment, Wintergreen Productions, Goldcrest","United Kingdom, United States of America, Australia",English,7.0077,121,6.229,5532,https://image.tmdb.org/t/p/w500/OG0mxQt4YaNIWiz8EKJSHe9lPh.jpg
13812,Quarantine,2008-10-10,12000000.0,40855419.0,"Horror, Science Fiction, Thriller","Screen Gems, Andale Pictures, Vertigo Entertainment, Filmax, Castelao Productions",United States of America,English,4.237,89,5.766,1299,https://image.tmdb.org/t/p/w500/rGfOD8IC1x4PqmnqRuA8KyCckia.jpg
13813,Defiance,2008-12-31,32000000.0,51155219.0,"Action, Drama, History, War","Paramount Vantage, Grosvenor Park Productions, Defiance Productions, Pistachio Pictures, Bedford Falls Productions",United States of America,"Deutsch, Pусский, English",4.9698,137,6.846,1795,https://image.tmdb.org/t/p/w500/kEF847cC9yAkgoeEZPQwnF08p6p.jpg
13815,Fresh,1994-06-15,3500000.0,8094616.0,"Crime, Drama, Thriller",Miramax,"France, United States of America",English,2.5587,115,7.19,221,https://image.tmdb.org/t/p/w500/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg
13818,Heartburn,1986-07-25,15000000.0,52600000.0,"Comedy, Drama, Romance",Paramount Pictures,United States of America,English,1.5886,108,5.98,201,https://image.tmdb.org/t/p/w500/pF1uPAi9TWRSRLf9SHfIDQle2NK.jpg
13820,Repo Man,1984-03-02,1500000.0,2300000.0,"Comedy, Science Fiction",Edge City Productions,United States of America,English,4.4142,92,6.651,639,https://image.tmdb.org/t/p/w500/bjuu5UceuVUNUjnOC2fBzL3hZKC.jpg
13823,The Power of One,1992-03-27,18000000.0,2827107.0,Drama,"Regency Enterprises, Alcor Films, Village Roadshow Pictures, Arnon Milchan Productions, Le Studio Canal+","United Kingdom, United States of America, Zimbabwe","English, Deutsch",2.3028,127,7.5,145,https://image.tmdb.org/t/p/w500/k7RIsoUQb0F1X8mb3YvPr7F8ot5.jpg
13824,Superstar,1999-10-08,14000000.0,30636478.0,Comedy,"SNL Studios, Paramount Pictures, Broadway Pictures",Canada,English,3.1041,82,5.3,296,https://image.tmdb.org/t/p/w500/vfBUCPe6wgt3SwNP7dKlqh8xeyO.jpg
13825,The Lazarus Project,2008-10-24,9750000.0,558000.0,"Drama, Thriller","Scion Films, Be Good Productions, Mandeville Films, Inferno Distribution","United Kingdom, United States of America",English,7.3602,99,5.951,368,https://image.tmdb.org/t/p/w500/qxf1AkFJskLrBM2WGwf8FpGcbiu.jpg
13827,"Surfer, Dude",2008-09-05,6000000.0,69000.0,Comedy,Unknown,United States of America,"English, Polski",1.7722,85,4.596,109,https://image.tmdb.org/t/p/w500/948AdP72iLQUjWvKp9r8981PT28.jpg
13836,Race to Witch Mountain,2009-03-13,50000000.0,106387141.0,"Adventure, Family, Fantasy, Science Fiction, Thriller, Action","Walt Disney Pictures, Gunn Films",United States of America,English,8.3319,98,5.801,1748,https://image.tmdb.org/t/p/w500/5RBZsOKMMxnp8L6UmOiylKOw4yo.jpg
13841,Rad,1986-03-21,3000000.0,2015882.0,"Drama, Family","TriStar Pictures, Utopia, TaliaFilm II Productions",Canada,English,2.1367,93,6.5,104,https://image.tmdb.org/t/p/w500/aJQNZUNq8fHNaOYB8TV5Pf2rfy8.jpg
13848,Stuck,2007-05-21,5000000.0,151449.0,"Crime, Thriller, Comedy, Drama",Prodigy Pictures,"Canada, Germany, United Kingdom, United States of America","English, Español",2.5519,85,6.2,183,https://image.tmdb.org/t/p/w500/dEJCk1vTOaldD8hzOYY96AdFdr6.jpg
13850,Song of the South,1946-11-12,2125000.0,65000000.0,"Family, Animation",Walt Disney Productions,United States of America,English,2.6993,94,6.4,287,https://image.tmdb.org/t/p/w500/lFlWpfcw8TCmZ88jw6e943vEbtu.jpg
13852,The Castle,1997-04-10,800000.0,861789.0,"Drama, Comedy","Working Dog, Village Roadshow Entertainment",Australia,English,1.2328,85,7.1,211,https://image.tmdb.org/t/p/w500/9QgKh1Cxb3be3qmYucPVI4Jj2Jd.jpg
13853,The Clan of the Cave Bear,1986-01-17,15000000.0,1953732.0,"Adventure, Drama","Jonesfilm, The Jozak Company, Decade, Warner Bros. Pictures, PSO, The Guber-Peters Company",United States of America,English,1.0869,98,5.184,122,https://image.tmdb.org/t/p/w500/jbftdduVujKeoib5fwDBbEMamdj.jpg
13856,Special,2006-11-17,1000000.0,7202.0,"Drama, Fantasy, Science Fiction",Rival Pictures,United States of America,English,0.4236,81,6.284,97,https://image.tmdb.org/t/p/w500/5oGxZ9Itu8buWnB15p6sri3zh9n.jpg
13885,Sweeney Todd: the Demon Barber of Fleet Street,2007-12-20,50000000.0,152000000.0,"Drama, Horror","DreamWorks Pictures, Warner Bros. Pictures, Parkes/MacDonald Productions, The Zanuck Company, Dombey Street Productions","United Kingdom, United States of America",English,4.7634,116,7.2,6078,https://image.tmdb.org/t/p/w500/gAW4J1bkRjZKmFsJsIiOBASeoAp.jpg
13888,Return to the Blue Lagoon,1991-08-02,11000000.0,2807854.0,"Adventure, Drama","Price Entertainment, Columbia Pictures",United States of America,English,6.6304,98,6.197,1211,https://image.tmdb.org/t/p/w500/jhUTLuPgc3Qcvr5xtji8oiWSfYy.jpg
13889,Madadayo,1993-04-17,8000000.0,1900000.0,"Drama, Comedy","Tokuma Shoten, dentsu Music and Entertainment, Kurosawa Production, Daiei Film",Japan,"English, 日本語",3.0693,134,7.3,125,https://image.tmdb.org/t/p/w500/sxNSAUj0UyIFDccmysWfGOFCv3x.jpg
13891,Citizen Ruth,1996-11-21,3000000.0,285112.0,"Drama, Comedy","Miramax, Independent Pictures",United States of America,English,2.1075,104,6.612,139,https://image.tmdb.org/t/p/w500/hMGWyETjqWpfud4Cmeva6qfVogZ.jpg
13908,The Master of Disguise,2002-08-02,16000000.0,43400000.0,"Comedy, Family, Fantasy, Adventure","Columbia Pictures, Revolution Studios, Happy Madison Productions",United States of America,English,3.0477,80,3.973,313,https://image.tmdb.org/t/p/w500/JFKuKJeHHFFVb0ubpkPIXmkIOg.jpg
13909,She Wore a Yellow Ribbon,1949-10-22,1600000.0,5400000.0,"Drama, Western","Argosy Pictures, RKO Radio Pictures",United States of America,English,1.9544,104,6.878,380,https://image.tmdb.org/t/p/w500/2IXtuwkTVcDsaa09AiQnlkfxe7I.jpg
13910,Death Defying Acts,2007-09-13,20000000.0,8380329.0,"Drama, Romance","BBC Film, Australian Film Finance Corporation, Myriad Pictures, Zephyr Films, MacGowan Films",United Kingdom,"English, Français, Italiano",1.3309,97,5.961,270,https://image.tmdb.org/t/p/w500/j8cw8NK9zAqH4dxbepBCgnHkc52.jpg
13919,The Chumscrubber,2005-06-08,6800000.0,351401.0,"Comedy, Drama","Lawrence Bender Productions, El Camino Pictures, Go Fish Pictures, Equity Pictures Medienfonds II","Germany, United States of America",English,2.7068,108,6.483,201,https://image.tmdb.org/t/p/w500/uMb26IjDgdq8p4H3XNO1CAsjT4m.jpg
13920,Radio,2003-10-24,35000000.0,53293628.0,Drama,"Tollin/Robbins Productions, Revolution Studios, Columbia Pictures",United States of America,English,6.4408,109,7.3,782,https://image.tmdb.org/t/p/w500/uQ6ci4iFHhB6TWB2f4wftR7AEly.jpg
13922,The Great Raid,2005-08-12,80000000.0,10166502.0,"Action, History, War","Lawrence Bender Productions, Marty Katz Productions",United States of America,"English, 日本語",2.9888,132,6.525,354,https://image.tmdb.org/t/p/w500/k5Q76tzV2T4RtDdYwNj64c1qQ16.jpg
13927,Tin Toy,1988-08-01,300000.0,123967.0,"Animation, Family",Pixar,United States of America,English,0.6146,5,6.11,473,https://image.tmdb.org/t/p/w500/qMoI7HSGCuvG3yZE35Gs9NQF4Bw.jpg
13937,Raising Cain,1992-08-07,12000000.0,37170057.0,"Thriller, Crime, Mystery","Universal Pictures, Pacific Western",United States of America,English,2.3429,92,6.1,364,https://image.tmdb.org/t/p/w500/5vRn138vnZeUNFe32qTuPGKkVLR.jpg
13938,The Last Dragon,1985-03-22,10000000.0,25754284.0,"Action, Adventure, Music, Comedy, Drama","TriStar Pictures, Motown Productions, Tri-Star-Delphi III Productions",United States of America,English,2.2541,109,6.441,263,https://image.tmdb.org/t/p/w500/r5QnLY30gXlZ8luiJE3quDs1WNF.jpg
13939,Death Wish,1974-07-24,3000000.0,76600000.0,"Crime, Drama, Action","Landers-Roberts Productions, The De Laurentiis Company, Scimitar Films, Paramount Pictures",United States of America,"Français, English, Italiano, Deutsch",3.6383,93,6.9,893,https://image.tmdb.org/t/p/w500/rNksI6UiuTgLtBy69WvKT1PrG0R.jpg
13942,The Alphabet Killer,2008-11-07,2000000.0,106596.0,"Crime, Mystery, Thriller","WideyeCreative Films, Intrinsic Value Films, New Films International",United States of America,English,1.3657,98,5.129,194,https://image.tmdb.org/t/p/w500/wrS1nnsCSoRrrlEKGXIqpF96g2N.jpg
13944,Passengers,2008-09-26,25000000.0,2000000.0,"Drama, Mystery, Thriller, Romance","TriStar Pictures, Mandate Pictures, Persistent Entertainment, Intuition Films","Canada, United States of America",English,5.3563,93,6.117,945,https://image.tmdb.org/t/p/w500/mUgzf27luTXvxrzH0jKgSNPwhMC.jpg
13945,The Sword and the Sorcerer,1982-04-01,4000000.0,39103425.0,"Action, Adventure, Fantasy, Horror",Sorcerer Productions,United States of America,English,2.4001,100,5.5,125,https://image.tmdb.org/t/p/w500/3804sBcpgNvpNpLc53hb4MMB6f7.jpg
13948,An American Carol,2008-10-03,20000000.0,7000000.0,"Comedy, Fantasy",Mpower Pictures,United States of America,English,1.1963,83,4.175,100,https://image.tmdb.org/t/p/w500/uEDdzt1ZTB1BRo95gMkBytl0NqM.jpg
13950,All About the Benjamins,2002-03-08,14000000.0,25482931.0,"Action, Adventure, Comedy, Crime, Thriller","New Line Cinema, Cube Vision",United States of America,"English, Français",1.6965,95,5.822,177,https://image.tmdb.org/t/p/w500/sO7IpJHjZBGLevi8Ozj9EsAUw5h.jpg
13956,Fly Me to the Moon,2008-08-15,25000000.0,46651414.0,"Adventure, Animation, Family","uFilm, nWave Pictures, Illuminata Pictures, uMedia, Summit Entertainment","Belgium, United States of America","Český, English",0.9753,81,4.901,187,https://image.tmdb.org/t/p/w500/p42h1Z488l6PBCKyQ12cZRhPLm.jpg
13960,Atl,2006-03-31,20000000.0,21170563.0,"Drama, Comedy, Mystery",Warner Bros. Pictures,United States of America,English,1.9108,105,6.898,161,https://image.tmdb.org/t/p/w500/wi9VRukGburXfDwDKqcQQdgFK5S.jpg
13962,Blank Check,1994-02-11,13000000.0,30600000.0,"Comedy, Family",Walt Disney Pictures,United States of America,English,3.0648,93,5.9,510,https://image.tmdb.org/t/p/w500/qhsH1BGqeCDHoogt5ebxOgERJGb.jpg
13965,The Man from Snowy River Ii,1988-03-24,6830000.0,10743000.0,"Adventure, Western","Burrowes Film Group, Hoyts Distribution, Silver Screen Partners III, Walt Disney Pictures",Australia,English,2.0568,110,6.872,47,https://image.tmdb.org/t/p/w500/Ac6QsOTHqepD096sWnHeqH6TP3q.jpg
13967,Miss Potter,2006-12-03,30000000.0,35078241.0,"Drama, Family, Romance","BBC Film, Phoenix Pictures, UK Film Council, Isle of Man Film, David Kirschner Productions, Grosvenor Park Productions, Summit Entertainment, The Weinstein Company","United Kingdom, United States of America",English,1.7992,92,6.622,508,https://image.tmdb.org/t/p/w500/p06pWMwePatBdElr2xYhBkMYxmS.jpg
13971,Wild Child,2008-08-15,20000000.0,22000000.0,"Comedy, Drama, Romance","Working Title Films, StudioCanal, Universal Pictures","France, United Kingdom, United States of America",English,6.1091,98,6.714,1870,https://image.tmdb.org/t/p/w500/qzlzWqPyC0LV5KaW2r6GvMwWihr.jpg
13972,The Women,2008-09-12,16000000.0,50007546.0,"Comedy, Romance","Jagged Films, Inferno Distribution, Shukovsky English Entertainment",United States of America,English,1.4562,114,5.1,350,https://image.tmdb.org/t/p/w500/iFQrK0NHA4OMAvzyJVW4DA0kAFz.jpg
13973,Choke,2008-09-26,3000000.0,3982459.0,"Comedy, Drama","Fox Searchlight Pictures, Choke Film, Dune Entertainment III, Aramid Entertainment, Contrafilm, ATO Pictures",United States of America,English,1.3834,92,6.094,411,https://image.tmdb.org/t/p/w500/7osy71os3YLiFpNYn567koOnAKZ.jpg
13982,8 Heads in a Duffel Bag,1997-04-18,3000000.0,3602884.0,"Comedy, Crime, Adventure, Mystery","Brad Krevoy & Steve Stabler production, Orion Pictures","United Kingdom, United States of America","Español, English",1.2429,95,5.0,169,https://image.tmdb.org/t/p/w500/dbjS5UH7JvsQwSLMYMY5GQOSwv1.jpg
13986,Dil to Pagal Hai,1997-10-30,1300000.0,11000000.0,"Drama, Romance, Comedy",Yash Raj Films,India,हिन्दी,3.2544,179,6.864,176,https://image.tmdb.org/t/p/w500/HKUrZZbXnwCM4129fPlgHEg0eG.jpg
13990,The Wackness,2008-07-03,6000000.0,3175469.0,"Drama, Comedy, Romance","SBK Pictures, Occupant Entertainment, Sony Pictures Classics",United States of America,English,0.999,99,6.41,294,https://image.tmdb.org/t/p/w500/gmtlqHZs8YBXcpMw4BgA3SGJfg8.jpg
13991,College,2008-08-28,7000000.0,6265483.0,Comedy,"LIFT Productions, Metro-Goldwyn-Mayer, Element Films International",United States of America,English,2.8591,94,4.6,156,https://image.tmdb.org/t/p/w500/e963mXIiuSwVyklsJxJ68mQ4CE.jpg
13996,Bottle Shock,2008-09-05,5000000.0,4040588.0,"Comedy, Drama","Intellectual Properties Worldwide, Zininsa Film Production, Unclaimed Freight Productions, Shocking Bottle",United States of America,"Français, English, Deutsch",2.4971,110,6.359,216,https://image.tmdb.org/t/p/w500/DMc4eRfU0RA2SX2oGR3YllEhH7.jpg
13997,Black Sheep,1996-02-01,32400000.0,32000000.0,Comedy,Paramount Pictures,United States of America,English,2.1227,87,6.063,427,https://image.tmdb.org/t/p/w500/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg
13998,Margot at the Wedding,2007-11-16,10000000.0,2900219.0,"Comedy, Drama","Paramount Vantage, Scott Rudin Productions",United States of America,English,1.569,91,5.817,304,https://image.tmdb.org/t/p/w500/IH7wAdM6QoumtWB9CVKg4fUwYl.jpg
14001,Dead Silence,2007-03-16,20000000.0,22217407.0,Horror,"Evolution Entertainment, Universal Pictures, Twisted Pictures",United States of America,English,5.7233,89,6.4,2338,https://image.tmdb.org/t/p/w500/qX12xRHmDgPChzX3b4kLP9G7j5I.jpg
14011,Justice League: the New Frontier,2008-02-26,3500000.0,5231128.0,"Action, Adventure, Animation, Science Fiction","Warner Bros. Animation, DC, Warner Premiere",United States of America,English,2.3757,75,6.827,539,https://image.tmdb.org/t/p/w500/bj25ueeYNkz4e5t8oMMaAOWmwOc.jpg
14012,Flicka,2006-10-20,15000000.0,21000000.0,"Family, Drama","Fox 2000 Pictures, Zucker/Netter Productions","United Kingdom, United States of America",English,1.6086,95,6.869,301,https://image.tmdb.org/t/p/w500/nhJlXSmiHnlVxea5J5l3wfuATwY.jpg
14013,Baseketball,1998-07-28,25000000.0,7027290.0,Comedy,"Universal Pictures, Zucker Brothers Productions",United States of America,English,2.222,103,6.115,605,https://image.tmdb.org/t/p/w500/oKZdAUV9XSLp091f0GmtQEu0UZy.jpg
14022,Slacker,1991-07-05,23000.0,1228108.0,"Drama, Comedy",Detour Filmproduction,United States of America,English,0.8469,97,6.748,320,https://image.tmdb.org/t/p/w500/8cEWYiKJgVWCgO1aOQItifZBQOw.jpg
14024,Raise Your Voice,2004-08-10,15000000.0,14867514.0,"Music, Drama, Romance, Family","Brookwell-McNamara Entertainment, New Line Cinema, FilmEngine, ChickFlick Productions",United States of America,"English, Français",3.9024,103,6.547,843,https://image.tmdb.org/t/p/w500/3waZREH25DZ8XqZSndCxZ7IiVzR.jpg
14030,"Hello, Dolly!",1969-12-12,24000000.0,33208099.0,"Music, Comedy, Romance","Chenault Productions, 20th Century Fox",United States of America,English,1.4742,148,7.0,365,https://image.tmdb.org/t/p/w500/aPZOt9BR3gnk1RyX924ySq81S4P.jpg
14033,Soul Survivors,2001-09-06,17000000.0,4299141.0,"Horror, Mystery, Thriller","Lost Soul Productions, Original Film",United States of America,English,4.9737,84,4.425,181,https://image.tmdb.org/t/p/w500/uWmHhtuEgX7oI0FuWR2oD08HRHD.jpg
14034,What's the Worst That Could Happen?,2001-05-31,60000000.0,38400000.0,"Action, Comedy, Crime",Metro-Goldwyn-Mayer,United States of America,English,3.3828,94,5.433,308,https://image.tmdb.org/t/p/w500/dF9vz1LB6078ULfweT2vxdWZzos.jpg
14043,Nancy Drew,2007-06-15,20000000.0,30715465.0,"Family, Adventure, Crime, Mystery, Comedy","Jerry Weintraub Productions, Virtual Studios, Warner Bros. Pictures",United States of America,"Český, English",2.1673,99,6.093,521,https://image.tmdb.org/t/p/w500/a1aAZolyLFRwKhs0IWhFyTa8Z2Z.jpg
14044,Assembly,2007-10-09,16000000.0,34786960.0,"Action, History","Huayi Brothers Media Corporation, Media Asia Films, Shanghai Film Group, MK Pictures, China Film Co-Production Corp.","China, Hong Kong","English, 普通话, Pусский",2.4256,123,6.946,139,https://image.tmdb.org/t/p/w500/d8drBimtE0UFLlIh8BrLyk0C8Ad.jpg
14047,The Great Debaters,2007-12-25,15000000.0,30226144.0,Drama,"Marshall Production, The Weinstein Company, Harpo Films",United States of America,English,3.3277,126,7.249,660,https://image.tmdb.org/t/p/w500/szx0sWq0pgvgfRX7g72cWBYoOjf.jpg
14059,Snow Buddies,2008-02-05,4000000.0,50802372.0,"Family, Adventure","Keystone Entertainment, Key Pix Productions",United States of America,"English, Italiano, Norsk",2.025,87,6.099,284,https://image.tmdb.org/t/p/w500/7eOFi6eVxbbVmkDg0f1lYsUO4O2.jpg
14062,.45,2006-11-30,5000000.0,171339.0,"Drama, Crime, Thriller","Media Talent Group, Mobius Entertainment",United States of America,English,1.7988,101,5.1,184,https://image.tmdb.org/t/p/w500/clv6FaRRliTN5E6GpDJI4FPFguk.jpg
14063,Adrift in Manhattan,2007-01-10,4000000.0,90272.0,Drama,"Screen Media Films, Noble Entertainment Group, Cineglobe, Washington Square Films",No Country,English,2.0072,91,5.528,36,https://image.tmdb.org/t/p/w500/wxNb2TgZ6EhYROv9J6RGFk78mr0.jpg
14064,Ten Canoes,2006-06-29,2000000.0,300000.0,"Adventure, Comedy, Drama","Fandango, Vertigo Productions, SBS Independent",Australia,English,1.1804,90,6.8,72,https://image.tmdb.org/t/p/w500/3KHtoT74XWkPeYgDbDPa8hp5bRQ.jpg
14070,Ghajini,2008-12-25,9100000.0,76000000.0,"Action, Romance, Thriller",Geetha Arts,India,हिन्दी,2.4499,186,6.998,418,https://image.tmdb.org/t/p/w500/cPLzHxPFRjzNvoyncdtDGBAxjp.jpg
14071,Dostana,2008-11-13,10000000.0,20000000.0,"Drama, Comedy, Romance","Dharma Productions, Black Dog Jib Productions, Yash Raj Films",India,"English, हिन्दी",2.8371,141,6.151,159,https://image.tmdb.org/t/p/w500/obwjlgNI2NFZupMuJBbKgH3IhQp.jpg
14073,Jodhaa Akbar,2008-02-13,5800000.0,28700000.0,"Romance, History, Drama","UTV Motion Pictures, Ashutosh Gowariker Productions",India,"हिन्दी, தமிழ்",3.4544,213,7.34,257,https://image.tmdb.org/t/p/w500/gPjgeywFNTlh9IUuXWy85nn4h8J.jpg
14097,9th Company,2005-09-19,9500000.0,24000000.0,"War, Action, Drama, History","Channel 1+1, Finnish Film Foundation, MRP Matila Röhr Productions, Slovo, Telekanal STS, YLE, Art Pictures Studio","Russia, Ukraine, Finland",Pусский,2.5113,139,6.723,285,https://image.tmdb.org/t/p/w500/hi8vNcOkGN8QTSkm9e23kTXeFBn.jpg
